command,type_of_record,sequence_number,preamble,rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leader,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
$C,U,1310796,R.I,24,29,20,76,4228.5114,41.939,T,40.5246,43,0.0,1,0.1772,0,24,40.5246,Active,G,3,70,21,0
$C,U,1376332,R.I,17,88,21,76,4225.3814,42.406,T,40.9438,41,0.0,1,0.9093,0,17,40.9438,Active,G,3,60,22,0
$C,U,1441868,R.I,28,25,22,76,4230.814,43.2219,T,41.2299,43,0.0,1,0.359,0,28,41.2299,Active,G,3,70,23,0
$C,U,1507404,R.I,15,24,23,76,4223.9457,41.903,T,41.0735,34,0.0,1,0.7657,0,15,41.0735,Active,G,2,50,24,0
$C,U,1572940,R.I,25,26,24,76,4229.1228,42.5639,T,41.0509,40,0.0,1,0.6114,0,25,41.0509,Active,G,4,70,25,0
$C,U,1638476,R.I,10,64,25,76,4221.8419,42.012,T,40.6814,39,0.0,1,0.9331,0,10,40.6814,Active,G,2,53,26,0
$C,U,1704012,R.I,23,66,26,76,4228.3342,42.379,T,41.7114,45,0.0,1,0.3325,0,23,41.7114,Active,G,3,70,27,0
$C,U,1769548,R.I,21,7,27,76,4227.438,42.7042,T,41.5082,38,0.0,1,1.121,0,21,41.5082,Active,G,3,60,28,0
$C,U,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,20,0.0,10,31,40.4135,Contact,G,2,53,29,0
$C,U,1900620,R.I,20,15,29,76,4226.317,42.3987,T,40.4614,42,0.0,1,0.1921,0,20,40.4614,Active,G,3,70,30,0
$C,U,1966156,R.I,16,60,30,76,4224.4721,42.1192,T,40.64,37,0.0,1,0.5264,0,16,40.64,Active,G,2,53,31,0
$C,U,2031692,R.I,12,27,31,76,4222.4046,41.5403,T,41.2754,41,0.0,1,0.3329,0,12,41.2754,Active,G,2,50,32,0
$C,U,2097228,R.I,26,17,32,76,4229.5759,42.4032,T,41.061,36,0.0,1,0.4531,0,26,41.061,Active,G,3,70,33,0
$C,U,131149,R.I,3,12,2,77,4257.9872,41.2297,T,40.359,36,1.1123,0,0.5904,0,3,40.359,Active,G,2,50,3,0
$C,U,65613,R.I,4,22,1,77,4258.5992,41.3045,T,40.6872,3,1.7243,0,0.612,0,4,40.6872,Active,G,2,50,2,0
$C,U,458828,R.I,5,3,7,76,4217.8606,41.1376,T,40.748,36,0.0,1,0.0,1,5,40.748,Active,G,2,50,8,0
$C,U,458829,R.I,5,3,7,77,4259.2633,41.4027,T,40.748,36,2.3884,0,0.6641,0,5,40.748,Active,G,2,50,8,0
$C,U,852045,R.I,6,28,13,77,4259.7407,41.3728,T,41.1903,76,2.8658,0,0.4774,0,6,41.1903,Active,G,2,50,14,0
$C,U,327756,R.I,7,21,5,76,4219.8074,41.6397,T,40.817,38,0.0,1,0.0,1,7,40.817,Active,G,2,50,6,3
$C,U,327757,R.I,7,21,5,77,4261.3683,41.5609,T,40.817,38,4.4934,0,1.6276,0,7,40.817,Active,G,2,50,6,3
$C,U,720972,R.I,8,98,11,76,4220.707,41.9928,T,41.0183,4,0.0,1,0.0,1,8,41.0183,Active,G,2,50,12,0
$C,U,720973,R.I,8,98,11,77,4262.4183,41.7113,T,41.0183,4,5.5434,0,1.05,0,8,41.0183,Active,G,2,50,12,0
$C,U,524365,R.I,9,9,8,77,4262.8926,41.9838,T,41.1498,4,6.0177,0,0.4743,0,9,41.1498,Active,G,2,50,9,0
$C,U,1638476,R.I,10,64,25,76,4221.8419,42.012,T,40.6814,39,0.0,1,0.0,1,10,40.6814,Active,G,2,53,26,0
$C,U,1638477,R.I,10,64,25,77,4263.6567,41.8148,T,40.6814,39,6.7818,0,0.7641,0,10,40.6814,Active,G,2,53,26,0
$C,U,917580,R.I,11,23,14,76,4222.0717,41.854,T,40.2602,34,0.0,1,0.0,1,11,40.2602,Active,G,2,50,15,0
$C,U,2031693,R.I,11,27,31,77,4264.0558,41.6512,T,41.2754,41,7.1809,0,0.3991,0,11,41.2754,Active,G,2,50,32,0
$C,U,917581,R.I,12,23,14,77,4264.8648,42.7931,T,40.2602,34,7.9899,0,0.809,0,12,40.2602,Active,G,2,50,15,0
$C,U,655437,R.I,13,4,10,77,4264.9528,41.7728,T,40.7921,36,8.0779,0,0.088,0,13,40.7921,Active,G,2,50,11,0
$C,U,262220,R.I,14,18,4,76,4222.8675,41.6371,T,40.9646,2,0.0,1,0.0,1,14,40.9646,Active,G,2,50,5,0
$C,U,1507404,R.I,15,24,23,76,4223.9457,41.903,T,41.0735,34,0.0,1,1.0782,0,15,41.0735,Active,G,2,50,24,0
$C,U,262221,R.I,14,18,4,77,4265.4498,42.5823,T,40.9646,2,8.5749,0,0.497,0,14,40.9646,Active,G,2,50,5,0
$C,U,1507404,R.I,15,24,23,76,4223.9457,41.903,T,41.0735,34,0.0,1,0.0,1,15,41.0735,Active,G,2,50,24,0
$C,U,1507405,R.I,15,24,23,77,4266.0275,42.0818,T,41.0735,34,9.1526,0,0.5777,0,15,41.0735,Active,G,2,50,24,0
$C,U,1966157,R.I,16,60,30,77,4266.3523,41.8802,T,40.64,37,9.4774,0,0.3248,0,16,40.64,Active,G,2,53,31,0
$C,U,1376332,R.I,17,88,21,76,4225.3814,42.406,T,40.9438,41,0.0,1,0.0,1,17,40.9438,Active,G,3,60,22,0
$C,U,1114189,R.I,17,6,17,77,4267.4459,41.8854,T,40.8861,42,10.571,0,1.0936,0,17,40.8861,Active,G,3,70,18,0
$C,U,196684,R.I,19,1,3,76,4226.1249,42.3504,T,40.7755,36,0.0,1,0.7435,0,19,40.7755,Active,G,3,70,4,1
$C,U,1376332,R.I,18,88,21,76,4225.3814,42.406,T,40.9438,41,0.0,1,0.0,1,18,40.9438,Active,G,3,60,22,0
$C,U,1376333,R.I,18,88,21,77,4268.2452,42.8638,T,40.9438,41,11.3703,0,0.7993,0,18,40.9438,Active,G,3,60,22,0
$C,U,1900621,R.I,19,15,29,77,4268.7224,42.4054,T,40.4614,42,11.8475,0,0.4772,0,19,40.4614,Active,G,3,70,30,0
$C,U,196685,R.I,20,1,3,77,4268.8534,42.7285,T,40.7755,36,11.9785,0,0.131,0,20,40.7755,Active,G,3,70,4,1
$C,U,1769548,R.I,21,7,27,76,4227.438,42.7042,T,41.5082,38,0.0,1,0.0,1,21,41.5082,Active,G,3,60,28,0
$C,U,1048652,R.I,29,32,16,76,4269.5743,42.1285,T,41.5829,6,12.6994,1,38.7603,0,29,41.5829,Active,G,4,60,17,0
$C,U,1769549,R.I,21,7,27,77,4270.9375,43.4995,T,41.5082,38,14.0626,0,2.0841,0,21,41.5082,Active,G,3,60,28,0
$C,U,1704013,R.I,22,66,26,77,4271.0097,42.6755,T,41.7114,45,14.1348,0,0.0722,0,22,41.7114,Active,G,3,70,27,0
$C,U,786509,R.I,23,19,12,77,4271.4896,43.4879,T,41.0892,65,14.6147,0,0.4799,0,23,41.0892,Active,G,2,70,13,5
$C,U,1310797,R.I,24,29,20,77,4271.6701,43.1587,T,40.5246,43,14.7952,0,0.1805,0,24,40.5246,Active,G,3,70,21,0
$C,U,1572940,R.I,25,26,24,76,4229.1228,42.5639,T,41.0509,40,0.0,1,0.0,1,25,41.0509,Active,G,4,70,25,0
$C,U,2097229,R.I,25,17,32,77,4272.2449,42.669,T,41.061,36,15.37,0,0.5748,0,25,41.061,Active,G,3,70,33,0
$C,U,1572941,R.I,26,26,24,77,4272.7196,43.5968,T,41.0509,40,15.8447,0,0.4747,0,26,41.0509,Active,G,4,70,25,0
$C,U,1245260,R.I,27,59,19,76,4230.455,43.4459,T,41.4808,64,0.0,1,0.0,1,27,41.4808,Active,G,4,62,20,0
$C,U,1441869,R.I,27,25,22,77,4273.0407,42.2267,T,41.2299,43,16.1658,0,0.3211,0,27,41.2299,Active,G,3,70,23,0
$C,U,1245261,R.I,28,59,19,77,4273.5298,43.0748,T,41.4808,64,16.6549,0,0.4891,0,28,41.4808,Active,G,4,62,20,0
$C,U,1048652,R.I,29,32,16,76,4269.5743,42.1285,T,41.5829,6,12.6994,1,0.0,1,29,41.5829,Active,G,4,60,17,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,31,0.0,11,32,40.578,Contact,G,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,32,0.0,1,33,41.3788,Contact,G,1,31,19,0
$C,U,589902,R.I,1,14,9,78,4297.922,41.0471,T,40.2389,34,0.0,0,0.0,0,1,40.2389,Active,G,2,50,10,8
$C,U,78,R.I,2,20,0,78,4298.5829,41.1861,T,40.2368,33,0.6609,0,0.6609,0,2,40.2368,Active,G,2,50,1,61
$C,U,65613,R.I,4,22,1,77,4258.5992,41.3045,T,40.6872,3,0.0,1,0.612,0,4,40.6872,Active,G,2,50,2,0
$C,U,131149,R.I,3,12,2,77,4257.9872,41.2297,T,40.359,36,0.0,1,0.0,1,3,40.359,Active,G,2,50,3,0
$C,U,196685,R.I,20,1,3,77,4268.8534,42.7285,T,40.7755,36,0.0,1,0.131,0,20,40.7755,Active,G,3,70,4,1
$C,U,262221,R.I,14,18,4,77,4265.4498,42.5823,T,40.9646,2,0.0,1,0.497,0,14,40.9646,Active,G,2,50,5,0
$C,U,327757,R.I,7,21,5,77,4261.3683,41.5609,T,40.817,38,0.0,1,1.6276,0,7,40.817,Active,G,2,50,6,3
$C,U,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,11,0.0,9,30,40.3864,Contact,G,2,50,7,0
$C,U,458829,R.I,5,3,7,77,4259.2633,41.4027,T,40.748,36,0.0,1,0.6641,0,5,40.748,Active,G,2,50,8,0
$C,U,524365,R.I,9,9,8,77,4262.8926,41.9838,T,41.1498,4,0.0,1,0.4743,0,9,41.1498,Active,G,2,50,9,0
$C,U,655437,R.I,13,4,10,77,4264.9528,41.7728,T,40.7921,36,0.0,1,0.088,0,13,40.7921,Active,G,2,50,11,0
$C,U,720973,R.I,8,98,11,77,4262.4183,41.7113,T,41.0183,4,0.0,1,1.05,0,8,41.0183,Active,G,2,50,12,0
$C,U,786509,R.I,23,19,12,77,4271.4896,43.4879,T,41.0892,65,0.0,1,0.4799,0,23,41.0892,Active,G,2,70,13,5
$C,U,852045,R.I,6,28,13,77,4259.7407,41.3728,T,41.1903,76,0.0,1,0.4774,0,6,41.1903,Active,G,2,50,14,0
$C,U,917581,R.I,12,23,14,77,4264.8648,42.7931,T,40.2602,34,0.0,1,0.809,0,12,40.2602,Active,G,2,50,15,0
$C,U,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,32,0.0,11,32,40.578,Contact,G,1,33,16,0
$C,U,1048652,R.I,29,32,16,76,4269.5743,42.1285,T,41.5829,6,0.0,2,0.0,1,29,41.5829,Active,G,4,60,17,0
$C,U,1114189,R.I,17,6,17,77,4267.4459,41.8854,T,40.8861,42,0.0,1,1.0936,0,17,40.8861,Active,G,3,70,18,0
$C,U,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,33,0.0,1,33,41.3788,Contact,G,1,31,19,0
$C,U,1245261,R.I,28,59,19,77,4273.5298,43.0748,T,41.4808,64,0.0,1,0.4891,0,28,41.4808,Active,G,4,62,20,0
$C,U,1310797,R.I,24,29,20,77,4271.6701,43.1587,T,40.5246,43,0.0,1,0.1805,0,24,40.5246,Active,G,3,70,21,0
$C,U,1376333,R.I,18,88,21,77,4268.2452,42.8638,T,40.9438,41,0.0,1,0.7993,0,18,40.9438,Active,G,3,60,22,0
$C,U,1441869,R.I,27,25,22,77,4273.0407,42.2267,T,41.2299,43,0.0,1,0.3211,0,27,41.2299,Active,G,3,70,23,0
$C,U,1507405,R.I,15,24,23,77,4266.0275,42.0818,T,41.0735,34,0.0,1,0.5777,0,15,41.0735,Active,G,2,50,24,0
$C,U,1572941,R.I,26,26,24,77,4272.7196,43.5968,T,41.0509,40,0.0,1,0.4747,0,26,41.0509,Active,G,4,70,25,0
$C,U,1638477,R.I,10,64,25,77,4263.6567,41.8148,T,40.6814,39,0.0,1,0.7641,0,10,40.6814,Active,G,2,53,26,0
$C,U,1704013,R.I,22,66,26,77,4271.0097,42.6755,T,41.7114,45,0.0,1,0.0722,0,22,41.7114,Active,G,3,70,27,0
$C,U,1769549,R.I,21,7,27,77,4270.9375,43.4995,T,41.5082,38,0.0,1,2.0841,0,21,41.5082,Active,G,3,60,28,0
$C,U,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,21,0.0,10,31,40.4135,Contact,G,2,53,29,0
$C,U,1900621,R.I,19,15,29,77,4268.7224,42.4054,T,40.4614,42,0.0,1,0.4772,0,19,40.4614,Active,G,3,70,30,0
$C,U,1966157,R.I,16,60,30,77,4266.3523,41.8802,T,40.64,37,0.0,1,0.3248,0,16,40.64,Active,G,2,53,31,0
$C,U,2031693,R.I,11,27,31,77,4264.0558,41.6512,T,41.2754,41,0.0,1,0.3991,0,11,41.2754,Active,G,2,50,32,0
$C,U,2097229,R.I,25,17,32,77,4272.2449,42.669,T,41.061,36,0.0,1,0.5748,0,25,41.061,Active,G,3,70,33,0
$C,U,131150,R.I,3,12,2,78,4299.2606,41.2734,T,40.359,36,1.3386,0,0.6777,0,3,40.359,Active,G,2,50,3,0
$C,U,65613,R.I,4,22,1,77,4258.5992,41.3045,T,40.6872,3,0.0,1,0.0,1,4,40.6872,Active,G,2,50,2,0
$C,U,65614,R.I,4,22,1,78,4299.868,41.2688,T,40.6872,3,1.946,0,0.6074,0,4,40.6872,Active,G,2,50,2,0
$C,U,458830,R.I,5,3,7,78,4300.6055,41.3422,T,40.748,36,2.6835,0,0.7375,0,5,40.748,Active,G,2,50,8,0
$C,U,852045,R.I,6,28,13,77,4259.7407,41.3728,T,41.1903,76,0.0,1,0.0,1,6,41.1903,Active,G,2,50,14,0
$C,U,852046,R.I,6,28,13,78,4301.0623,41.3216,T,41.1903,76,3.1403,0,0.4568,0,6,41.1903,Active,G,2,50,14,0
$C,U,327757,R.I,7,21,5,77,4261.3683,41.5609,T,40.817,38,0.0,1,0.0,1,7,40.817,Active,G,2,50,6,3
$C,U,327758,R.I,7,21,5,78,4303.247,41.8787,T,40.817,38,5.325,0,2.1847,0,7,40.817,Active,G,2,50,6,3
$C,U,720973,R.I,8,98,11,77,4262.4183,41.7113,T,41.0183,4,0.0,1,0.0,1,8,41.0183,Active,G,2,50,12,0
$C,U,720974,R.I,8,98,11,78,4303.9381,41.5198,T,41.0183,4,6.0161,0,0.6911,0,8,41.0183,Active,G,2,50,12,0
$C,U,524366,R.I,9,9,8,78,4304.5699,41.6773,T,41.1498,4,6.6479,0,0.6318,0,9,41.1498,Active,G,2,50,9,0
$C,U,1638477,R.I,10,64,25,77,4263.6567,41.8148,T,40.6814,39,0.0,1,0.0,1,10,40.6814,Active,G,2,53,26,0
$C,U,1638478,R.I,10,64,25,78,4305.4963,41.8396,T,40.6814,39,7.5743,0,0.9264,0,10,40.6814,Active,G,2,53,26,0
$C,U,2031694,R.I,11,27,31,78,4305.9588,41.903,T,41.2754,41,8.0368,0,0.4625,0,11,41.2754,Active,G,2,50,32,0
$C,U,917581,R.I,12,23,14,77,4264.8648,42.7931,T,40.2602,34,0.0,1,0.0,1,12,40.2602,Active,G,2,50,15,0
$C,U,917582,R.I,12,23,14,78,4307.101,42.2362,T,40.2602,34,9.179,0,1.1422,0,12,40.2602,Active,G,2,50,15,0
$C,U,655438,R.I,13,4,10,78,4307.3106,42.3578,T,40.7921,36,9.3886,0,0.2096,0,13,40.7921,Active,G,2,50,11,0
$C,U,262221,R.I,14,18,4,77,4265.4498,42.5823,T,40.9646,2,0.0,1,0.0,1,14,40.9646,Active,G,2,50,5,0
$C,U,1507406,R.I,14,24,23,78,4308.2625,42.235,T,41.0735,34,10.3405,0,0.9519,0,14,41.0735,Active,G,2,50,24,0
$C,U,262222,R.I,15,18,4,78,4308.6646,43.2148,T,40.9646,2,10.7426,0,0.4021,0,15,40.9646,Active,G,2,50,5,0
$C,U,1966157,R.I,16,60,30,77,4266.3523,41.8802,T,40.64,37,0.0,1,0.0,1,16,40.64,Active,G,2,53,31,0
$C,U,1966158,R.I,16,60,30,78,4309.0244,42.6721,T,40.64,37,11.1024,0,0.3598,0,16,40.64,Active,G,2,53,31,0
$C,U,1114190,R.I,17,6,17,78,4309.5801,42.1342,T,40.8861,42,11.6581,0,0.5557,0,17,40.8861,Active,G,3,70,18,0
$C,U,1376333,R.I,18,88,21,77,4268.2452,42.8638,T,40.9438,41,0.0,1,0.0,1,18,40.9438,Active,G,3,60,22,0
$C,U,1376334,R.I,18,88,21,78,4310.5125,42.2673,T,40.9438,41,12.5905,0,0.9324,0,18,40.9438,Active,G,3,60,22,0
$C,U,1900622,R.I,19,15,29,78,4310.6801,41.9577,T,40.4614,42,12.7581,0,0.1676,0,19,40.4614,Active,G,3,70,30,0
$C,U,196685,R.I,20,1,3,77,4268.8534,42.7285,T,40.7755,36,0.0,1,0.0,1,20,40.7755,Active,G,3,70,4,1
$C,U,196686,R.I,20,1,3,78,4311.2958,42.4424,T,40.7755,36,13.3738,0,0.6157,0,20,40.7755,Active,G,3,70,4,1
$C,U,1769549,R.I,21,7,27,77,4270.9375,43.4995,T,41.5082,38,0.0,1,0.0,1,21,41.5082,Active,G,3,60,28,0
$C,U,1048653,R.I,29,32,16,77,4311.8898,42.3155,T,41.5829,6,13.9678,1,38.36,0,29,41.5829,Active,G,4,60,17,0
$C,U,1704014,R.I,21,66,26,78,4313.0528,42.0431,T,41.7114,45,15.1308,0,1.757,0,21,41.7114,Active,G,3,70,27,0
$C,U,786509,R.I,23,19,12,77,4271.4896,43.4879,T,41.0892,65,0.0,1,0.5521,0,23,41.0892,Active,G,2,70,13,5
$C,U,1769549,R.I,22,7,27,77,4270.9375,43.4995,T,41.5082,38,0.0,1,0.0,1,22,41.5082,Active,G,3,60,28,0
$C,U,786510,R.I,22,19,12,78,4314.5116,43.022,T,41.0892,65,16.5896,0,1.4588,0,22,41.0892,Active,G,2,70,13,5
$C,U,1310798,R.I,23,29,20,78,4314.6866,43.0165,T,40.5246,43,16.7646,0,0.175,0,23,40.5246,Active,G,3,70,21,0
$C,U,1769549,R.I,24,7,27,77,4270.9375,43.4995,T,41.5082,38,0.0,1,0.0,1,24,41.5082,Active,G,3,60,28,0
$C,U,2097229,R.I,25,17,32,77,4272.2449,42.669,T,41.061,36,0.0,1,1.3074,0,25,41.061,Active,G,3,70,33,0
$C,U,2097230,R.I,24,17,32,78,4315.2797,43.0348,T,41.061,36,17.3577,0,0.5931,0,24,41.061,Active,G,3,70,33,0
$C,U,1572941,R.I,26,26,24,77,4272.7196,43.5968,T,41.0509,40,0.0,1,1.7821,0,26,41.0509,Active,G,4,70,25,0
$C,U,1769549,R.I,25,7,27,77,4270.9375,43.4995,T,41.5082,38,0.0,1,0.0,1,25,41.5082,Active,G,3,60,28,0
$C,U,1769550,R.I,25,7,27,78,4316.2553,45.3178,T,41.5082,38,18.3333,0,0.9756,0,25,41.5082,Active,G,3,60,28,0
$C,U,1572942,R.I,26,26,24,78,4316.4574,43.7378,T,41.0509,40,18.5354,0,0.2021,0,26,41.0509,Active,G,4,70,25,0
$C,U,1441870,R.I,27,25,22,78,4316.7434,43.7027,T,41.2299,43,18.8214,0,0.286,0,27,41.2299,Active,G,3,70,23,0
$C,U,1245261,R.I,28,59,19,77,4273.5298,43.0748,T,41.4808,64,0.0,1,0.0,1,28,41.4808,Active,G,4,62,20,0
$C,U,1245262,R.I,28,59,19,78,4317.1172,43.5874,T,41.4808,64,19.1952,0,0.3738,0,28,41.4808,Active,G,4,62,20,0
$C,U,1048653,R.I,29,32,16,77,4311.8898,42.3155,T,41.5829,6,13.9678,1,0.0,1,29,41.5829,Active,G,4,60,17,0
$C,R,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,32,0.0,11,32,40.578,Contact,G,1,33,16,0
$C,R,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,33,0.0,1,33,41.3788,Contact,G,1,31,19,0
$C,U,589903,R.I,1,14,9,79,4339.0898,41.1678,T,40.2389,34,0.0,0,0.0,0,1,40.2389,Active,G,2,50,10,9
$C,U,78,R.I,2,20,0,78,4298.5829,41.1861,T,40.2368,33,0.0,1,0.0,1,2,40.2368,Active,G,2,50,1,61
$C,U,65614,R.I,4,22,1,78,4299.868,41.2688,T,40.6872,3,0.0,1,0.6074,0,4,40.6872,Active,G,2,50,2,0
$C,U,131150,R.I,3,12,2,78,4299.2606,41.2734,T,40.359,36,0.0,1,0.6777,0,3,40.359,Active,G,2,50,3,0
$C,U,196686,R.I,20,1,3,78,4311.2958,42.4424,T,40.7755,36,0.0,1,0.6157,0,20,40.7755,Active,G,3,70,4,1
$C,U,262222,R.I,15,18,4,78,4308.6646,43.2148,T,40.9646,2,0.0,1,0.4021,0,15,40.9646,Active,G,2,50,5,0
$C,U,327758,R.I,7,21,5,78,4303.247,41.8787,T,40.817,38,0.0,1,2.1847,0,7,40.817,Active,G,2,50,6,3
$C,U,393283,R.I,30,13,6,67,3557.4546,41.9554,T,40.3864,31,0.0,12,0.0,10,30,40.3864,Contact,G,2,50,7,0
$C,U,458830,R.I,5,3,7,78,4300.6055,41.3422,T,40.748,36,0.0,1,0.7375,0,5,40.748,Active,G,2,50,8,0
$C,U,524366,R.I,9,9,8,78,4304.5699,41.6773,T,41.1498,4,0.0,1,0.6318,0,9,41.1498,Active,G,2,50,9,0
$C,U,655438,R.I,13,4,10,78,4307.3106,42.3578,T,40.7921,36,0.0,1,0.2096,0,13,40.7921,Active,G,2,50,11,0
$C,U,720974,R.I,8,98,11,78,4303.9381,41.5198,T,41.0183,4,0.0,1,0.6911,0,8,41.0183,Active,G,2,50,12,0
$C,U,786510,R.I,22,19,12,78,4314.5116,43.022,T,41.0892,65,0.0,1,1.4588,0,22,41.0892,Active,G,2,70,13,5
$C,U,852046,R.I,6,28,13,78,4301.0623,41.3216,T,41.1903,76,0.0,1,0.4568,0,6,41.1903,Active,G,2,50,14,0
$C,U,917582,R.I,12,23,14,78,4307.101,42.2362,T,40.2602,34,0.0,1,1.1422,0,12,40.2602,Active,G,2,50,15,0
$C,U,983086,R.I,32,30,15,46,1969.6151,41.3566,T,40.578,36,0.0,33,0.0,11,32,40.578,Contact,G,1,33,16,0
$C,U,1048653,R.I,29,32,16,77,4311.8898,42.3155,T,41.5829,6,0.0,2,0.0,1,29,41.5829,Active,G,4,60,17,0
$C,U,1114190,R.I,17,6,17,78,4309.5801,42.1342,T,40.8861,42,0.0,1,0.5557,0,17,40.8861,Active,G,3,70,18,0
$C,U,1179693,R.I,33,33,18,45,1965.4848,44.3156,T,41.3788,37,0.0,34,0.0,1,33,41.3788,Contact,G,1,31,19,0
$C,U,1245262,R.I,28,59,19,78,4317.1172,43.5874,T,41.4808,64,0.0,1,0.3738,0,28,41.4808,Active,G,4,62,20,0
$C,U,1310798,R.I,23,29,20,78,4314.6866,43.0165,T,40.5246,43,0.0,1,0.175,0,23,40.5246,Active,G,3,70,21,0
$C,U,1376334,R.I,18,88,21,78,4310.5125,42.2673,T,40.9438,41,0.0,1,0.9324,0,18,40.9438,Active,G,3,60,22,0
$C,U,1441870,R.I,27,25,22,78,4316.7434,43.7027,T,41.2299,43,0.0,1,0.286,0,27,41.2299,Active,G,3,70,23,0
$C,U,1507406,R.I,14,24,23,78,4308.2625,42.235,T,41.0735,34,0.0,1,0.9519,0,14,41.0735,Active,G,2,50,24,0
$C,U,1572942,R.I,26,26,24,78,4316.4574,43.7378,T,41.0509,40,0.0,1,0.2021,0,26,41.0509,Active,G,4,70,25,0
$C,U,1638478,R.I,10,64,25,78,4305.4963,41.8396,T,40.6814,39,0.0,1,0.9264,0,10,40.6814,Active,G,2,53,26,0
$C,U,1704014,R.I,21,66,26,78,4313.0528,42.0431,T,41.7114,45,0.0,1,1.757,0,21,41.7114,Active,G,3,70,27,0
$C,U,1769550,R.I,25,7,27,78,4316.2553,45.3178,T,41.5082,38,0.0,1,0.9756,0,25,41.5082,Active,G,3,60,28,0
$C,U,1835065,R.I,31,10,28,57,2868.7882,42.6411,T,40.4135,37,0.0,22,0.0,10,31,40.4135,Contact,G,2,53,29,0
$C,U,1900622,R.I,19,15,29,78,4310.6801,41.9577,T,40.4614,42,0.0,1,0.1676,0,19,40.4614,Active,G,3,70,30,0
$C,U,1966158,R.I,16,60,30,78,4309.0244,42.6721,T,40.64,37,0.0,1,0.3598,0,16,40.64,Active,G,2,53,31,0
$C,U,2031694,R.I,11,27,31,78,4305.9588,41.903,T,41.2754,41,0.0,1,0.4625,0,11,41.2754,Active,G,2,50,32,0
$C,U,2097230,R.I,24,17,32,78,4315.2797,43.0348,T,41.061,36,0.0,1,0.5931,0,24,41.061,Active,G,3,70,33,0
$C,U,79,R.I,2,20,0,79,4340.035,41.4521,T,40.2368,33,0.9452,0,0.9452,0,2,40.2368,Active,G,2,50,1,61
$C,U,131151,R.I,3,12,2,79,4340.705,41.4444,T,40.359,36,1.6152,0,0.67,0,3,40.359,Active,G,2,50,3,0
$C,U,65614,R.I,4,22,1,78,4299.868,41.2688,T,40.6872,3,0.0,1,0.0,1,4,40.6872,Active,G,2,50,2,0
$C,U,65615,R.I,4,22,1,79,4341.3795,41.5115,T,40.6872,3,2.2897,0,0.6745,0,4,40.6872,Active,G,2,50,2,0
$C,U,458830,R.I,5,3,7,78,4300.6055,41.3422,T,40.748,36,0.0,1,0.0,1,5,40.748,Active,G,2,50,8,0
$C,U,458831,R.I,5,3,7,79,4342.0664,41.4609,T,40.748,36,2.9766,0,0.6869,0,5,40.748,Active,G,2,50,8,0
$C,U,852047,R.I,6,28,13,79,4342.5704,41.5081,T,41.1903,76,3.4806,0,0.504,0,6,41.1903,Active,G,2,50,14,0
$C,U,327758,R.I,7,21,5,78,4303.247,41.8787,T,40.817,38,0.0,1,0.0,1,7,40.817,Active,G,2,50,6,3
$C,U,327759,R.I,7,21,5,79,4344.8772,41.6302,T,40.817,38,5.7874,0,2.3068,0,7,40.817,Active,G,2,50,6,3
$C,U,720974,R.I,8,98,11,78,4303.9381,41.5198,T,41.0183,4,0.0,1,0.0,1,8,41.0183,Active,G,2,50,12,0
$C,U,720975,R.I,8,98,11,79,4346.0233,42.0852,T,41.0183,4,6.9335,0,1.1461,0,8,41.0183,Active,G,2,50,12,0
$C,U,524367,R.I,9,9,8,79,4346.4975,41.9276,T,41.1498,4,7.4077,0,0.4742,0,9,41.1498,Active,G,2,50,9,0
$C,U,1638478,R.I,10,64,25,78,4305.4963,41.8396,T,40.6814,39,0.0,1,0.0,1,10,40.6814,Active,G,2,53,26,0
$C,U,1638479,R.I,10,64,25,79,4347.1008,41.6045,T,40.6814,39,8.011,0,0.6033,0,10,40.6814,Active,G,2,53,26,0
$C,U,2031695,R.I,11,27,31,79,4347.5713,41.6125,T,41.2754,41,8.4815,0,0.4705,0,11,41.2754,Active,G,2,50,32,0
$C,U,917582,R.I,12,23,14,78,4307.101,42.2362,T,40.2602,34,0.0,1,0.0,1,12,40.2602,Active,G,2,50,15,0
$C,U,917583,R.I,12,23,14,79,4348.74,41.639,T,40.2602,34,9.6502,0,1.1687,0,12,40.2602,Active,G,2,50,15,0
$C,U,655438,R.I,13,4,10,78,4307.3106,42.3578,T,40.7921,36,0.0,1,0.0,1,13,40.7921,Active,G,2,50,11,0
